Step,AgenteID,Evento,Valor,Pos_X,Pos_Y
219,7,CAMBIO_RUTA,Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,22.679761555051563,13.535581376100463
219,6,RECALCULO,Fuego detectado,11.37809615327215,8.625228811294424
332,SYSTEM,FUEGO_CREADO,"Pos: 8.191040860215054,13.695097729232538",8.191040860215054,13.695097729232538
333,2,RECALCULO,Fuego detectado,9.559777645114362,12.70798358377264
333,8,RECALCULO,Fuego detectado,14.786132324552092,10.27218141437271
333,8,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,14.786132324552092,10.27218141437271
333,14,RECALCULO,Fuego detectado,13.630234226682745,9.696478753299441
333,9,RECALCULO,Fuego detectado,33.050831206931555,9.398126104682001
333,9,CAMBIO_RUTA,Habitacion_9 -> Salida_5,33.050831206931555,9.398126104682001
333,6,RECALCULO,Fuego detectado,16.39026190527873,10.99568825812693
333,6,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,16.39026190527873,10.99568825812693
333,7,RECALCULO,Fuego detectado,29.68121356007547,10.62504267581705
333,7,CAMBIO_RUTA,Habitacion_9 -> Salida_5,29.68121356007547,10.62504267581705
333,12,RECALCULO,Fuego detectado,23.08914440865846,13.405527376137043
333,12,CAMBIO_RUTA,Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,23.08914440865846,13.405527376137043
333,5,RECALCULO,Fuego detectado,14.150632194791314,10.472178311527388
333,5,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,14.150632194791314,10.472178311527388
333,11,RECALCULO,Fuego detectado,22.039498678912736,12.248399209656883
333,4,RECALCULO,Fuego detectado,25.097415126315294,12.757843332074764
333,4,CAMBIO_RUTA,Frontera_virtual_9 -> Habitacion_9 -> Salida_5,25.097415126315294,12.757843332074764
333,1,RECALCULO,Fuego detectado,24.503782624818374,12.71891425158014
333,1,CAMBIO_RUTA,Frontera_virtual_9 -> Habitacion_9 -> Salida_5,24.503782624818374,12.71891425158014
333,10,RECALCULO,Fuego detectado,24.07724037083399,13.048993842849724
333,10,CAMBIO_RUTA,Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,24.07724037083399,13.048993842849724
333,13,RECALCULO,Fuego detectado,23.58632635434493,13.306410635365385
333,13,CAMBIO_RUTA,Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,23.58632635434493,13.306410635365385
333,3,RECALCULO,Fuego detectado,11.682876644083956,7.76215853232195
353,SYSTEM,FUEGO_CREADO,"Pos: 27.757320430107526,14.141346651336592",27.757320430107526,14.141346651336592
354,8,RECALCULO,Fuego detectado,15.759257787335049,10.642494453276088
354,6,RECALCULO,Fuego detectado,17.359008564440366,11.400694320258271
354,1,RECALCULO,Fuego detectado,25.66043294870744,12.221173721115015
354,13,RECALCULO,Fuego detectado,24.37670434022854,13.026673668553938
354,13,CAMBIO_RUTA,Frontera_virtual_9 -> Habitacion_9 -> Salida_5,24.37670434022854,13.026673668553938
354,2,RECALCULO,Fuego detectado,9.613618811385525,12.684682135426973
354,9,RECALCULO,Fuego detectado,35.55907698212929,9.640084532861682
354,5,RECALCULO,Fuego detectado,16.02769716143846,11.288205772930983
354,14,RECALCULO,Fuego detectado,14.593272830793714,10.114876467193792
354,14,CAMBIO_RUTA,Habitacion_8 -> Puerta_simple_4 -> Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,14.593272830793714,10.114876467193792
354,11,RECALCULO,Fuego detectado,22.1261009058517,12.247990772150649
354,4,RECALCULO,Fuego detectado,27.00851296065585,11.887380772524413
354,12,RECALCULO,Fuego detectado,23.861743427353236,13.075844643900028
354,12,CAMBIO_RUTA,Habitacion_7 -> Frontera_virtual_9 -> Habitacion_9 -> Salida_5,23.861743427353236,13.075844643900028
354,3,RECALCULO,Fuego detectado,11.67610956917296,7.7642518628438895
354,7,RECALCULO,Fuego detectado,31.776703083965213,10.488443831767578
354,10,RECALCULO,Fuego detectado,24.847730127110797,12.714411214082952
354,10,CAMBIO_RUTA,Frontera_virtual_9 -> Habitacion_9 -> Salida_5,24.847730127110797,12.714411214082952
363,SYSTEM,FUEGO_CREADO,"Pos: 28.356288172043016,15.212344064386317",28.356288172043016,15.212344064386317
364,10,RECALCULO,Fuego detectado,25.489804924008144,12.435592356777319
364,1,RECALCULO,Fuego detectado,26.58472426380058,11.839485936606
364,14,RECALCULO,Fuego detectado,15.051862642275127,10.31411347381015
364,8,RECALCULO,Fuego detectado,16.218369972869507,10.84052475674949
364,5,RECALCULO,Fuego detectado,16.971715116263407,11.61809984830687
364,7,RECALCULO,Fuego detectado,32.774709229715945,10.425327011158751
364,3,RECALCULO,Fuego detectado,11.634968832231301,7.758073455827666
364,11,RECALCULO,Fuego detectado,22.029687788725433,12.150072829951842
364,13,RECALCULO,Fuego detectado,24.750048438576133,12.886186552427333
364,9,RECALCULO,Fuego detectado,36.75410362068213,9.749223587049915
364,9,CAMBIO_RUTA,Salida_5,36.75410362068213,9.749223587049915
364,6,RECALCULO,Fuego detectado,17.820316497374478,11.593554349844624
364,2,RECALCULO,Fuego detectado,9.613598972398536,12.671448884095382
364,4,RECALCULO,Fuego detectado,27.918559548437067,11.472874791786133
364,12,RECALCULO,Fuego detectado,24.229703967974803,12.918984704645245
366,SYSTEM,FUEGO_CREADO,"Pos: 26.439591397849462,17.592338315607932",26.439591397849462,17.592338315607932
367,3,RECALCULO,Fuego detectado,11.669876590433635,7.779376687094575
367,7,RECALCULO,Fuego detectado,33.074111073441166,10.406391964976104
367,13,RECALCULO,Fuego detectado,24.86159605808639,12.842897026331443
367,1,RECALCULO,Fuego detectado,26.862011658541405,11.724979601768807
367,12,RECALCULO,Fuego detectado,24.34009228648027,12.871927089559735
367,5,RECALCULO,Fuego detectado,17.254920502711016,11.717068070919277
367,2,RECALCULO,Fuego detectado,9.602106960335751,12.74759961602372
367,14,RECALCULO,Fuego detectado,15.189439585719551,10.373884575795056
367,8,RECALCULO,Fuego detectado,16.356103628529844,10.89993384779151
367,9,RECALCULO,Fuego detectado,36.75410362068213,9.749223587049915
367,4,RECALCULO,Fuego detectado,28.191573524771428,11.34852299756465
367,11,RECALCULO,Fuego detectado,22.126012198898387,12.183655253790723
367,10,RECALCULO,Fuego detectado,25.76497983696415,12.316098560789191
367,6,RECALCULO,Fuego detectado,17.95870887725471,11.65141235872053
